resort_id,resort,brand,area,sezione,contenuto,prezzo_indicativo,url
165,Serenè Resort,Bluserena,Calabria,Camere Classic,Le camere Classic rappresentano la soluzione più semplice e confortevole per soggiorni di coppia o piccoli nuclei familiari. Sono disponibili al piano terra con giardino privato oppure al primo piano con balconcino e offrono ambienti accoglienti e funzionali.,"a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Camere Classic Connecting,"Ideali per chi viaggia in famiglia o con amici, queste camere comunicanti permettono di condividere gli spazi mantenendo al tempo stesso la propria privacy. La soluzione consente di avere due ambienti collegati tra loro, pensati per offrire maggiore comodità durante il soggiorno.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Camere Superior,"Le camere Superior offrono ambienti più ampi e sono pensate per chi desidera maggiore spazio. Sono disponibili sia al piano terra con giardino sia al primo piano con balcone, mantenendo lo stesso stile accogliente delle altre sistemazioni.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Camere Family,"Le camere Family sono dedicate alle famiglie e permettono di ospitare più persone nello stesso ambiente, offrendo spazi funzionali e organizzati per rendere il soggiorno più confortevole. Wi-Fi; aria condizionata; TV; mini-frigo; cassaforte; bagno privato","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Spiaggia,"Il resort si affaccia su una lunga spiaggia di sabbia chiara che si estende per chilometri lungo il Mar Ionio. La spiaggia privata è situata a pochi passi dal resort e dispone di ombrelloni con due lettini assegnato giornalmente, spogliatoi, docce e bar. Il fondale nella prima fascia è sabbioso e digradante, caratteristica che lo rende particolarmente adatto anche ai bambini. Per chi desidera una sistemazione più vicina al mare, è possibile prenotare la 1ª, la 2ª, la 3° o la 4° fila con supplemento, su richiesta e secondo disponibilità.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Piscine,"All’interno della struttura sono presenti diverse piscine pensate per il relax e il divertimento. Una piscina è dedicata al nuoto , mentre un’altra dispone di acquascivoli e area idromassaggio . È presente inoltre una piscina riservata ai bambini iscritti ai Mini Club.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Trattamento,Il resort propone due formule di soggiorno.,"a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Soft Inclusive,"Con la Soft Inclusive sono inclusi colazioni, pranzi e cene presso il ristorante centrale, accesso ai ristoranti tematici, Baby Kitchen dedicata ai più piccoli, bevande alla spina durante i pasti e soft drink, succhi e caffè espresso nei bar. Sono inoltre compresi il servizio spiaggia , le piscine, le attività sportive e l’animazione per adulti e bambini.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,All Inclusive,"La formula All Inclusive include tutti i servizi della Soft Inclusive e aggiunge cocktail, aperitivi, selezione di bevande alcoliche, snack dolci e salati durante la giornata, caffetteria speciale, colazione tardiva, telo mare per ogni ospite e un esclusivo gift Bluserena.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Ristoranti,"Il ristorante centrale propone servizio a buffet con show cooking e dispone di Patio , un’area esterna ombreggiata dove è possibile consumare i pasti all’aperto. La proposta gastronomica si arricchisce con il Food Point Il Gusto e il Food Point Le Onde, che offrono alternative di ristorazione durante la giornata. Per chi desidera pranzare in spiaggia o durante un’escursione è disponibile la Sea Box.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Bar,"Nel resort sono presenti due bar , uno dei quali situato direttamente sulla spiaggia. Il ristorante centrale propone un menu base senza glutine dedicato agli ospiti celiaci, in linea con il programma Alimentazione Fuori Casa – AFC dell’Associazione Italiana Celiachia, disponibile dal 07/06 al 05/09/2026.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Biberoneria,"Per i genitori con bambini piccoli è disponibile una Baby Kitchen aperta dalle 06:00 a mezzanotte. Qui si trovano tavoli, seggioloni e tutto il necessario per preparare le pappe, oltre a prodotti base disponibili durante gli orari dei pasti. L’area è attrezzata per riscaldare, sterilizzare, frullare e omogeneizzare gli alimenti.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Animazione,"Una grande équipe di animazione organizza ogni giorno attività e intrattenimento per tutte le età. Durante il giorno si alternano giochi, tornei sportivi, attività creative e corsi collettivi. La sera il resort si anima con spettacoli nell’anfiteatro, musical, cabaret e varietà. I bambini e i ragazzi possono partecipare ai club dedicati: Serenino Club (3-5 anni); SereninoPiù Club (6-9 anni); SerenUp (10-13 anni); SerenHappy (14-17 anni) Sono previsti pranzi assistiti con gli animatori e, nei mesi di luglio e agosto, anche cene assistite. Tra le attività dedicate ai più piccoli si trovano anche il parco con giochi giganti , l’Acqua Park con giochi d’acqua (3-12 anni) e il Parco Avventura con percorsi sospesi tra gli alberi.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Sport,"Il resort offre numerose opportunità per chi desidera mantenersi attivo durante la vacanza. Gli ospiti possono allenarsi nell’area fitness oppure partecipare a lezioni collettive come yoga, zumba, tai chi stretch, nordic walking e jump fitness. Dal 2026 sono previste anche attività come Acqua Fitness e Fun Dance . Sono disponibili campi per padel, tennis, basket, pallavolo, calciotto, calcetto, bocce e teqball, oltre a beach volley e beach tennis.In spiaggia il Bluserena SeaSport organizza lezioni di vela e windsurf, oltre alla possibilità di utilizzare canoe e paddle surf o partecipare a escursioni in barca. Per i più giovani sono disponibili attività sportive come Bluserena Football Academy, corsi di danza, ginnastica ritmica e nuoto.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Benessere,"Il centro Bluwellness propone trattamenti viso e corpo, massaggi rilassanti, sportivi e olistici e percorsi benessere personalizzati. Ristorazione Accessibilità","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Accessibilità,"Il resort è senza barriere architettoniche. Sono disponibili camere per ospiti con disabilità , posti riservati nel parcheggio, nell’anfiteatro e in spiaggia. È inoltre disponibile una sedia JOB per l’accesso al mare.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Animali,"Sono ammessi cagnolini di piccola taglia fino a 10 kg . Le Dog Room dispongono di giardino privato, cuccia e scodelle dedicate. Accessibilità Altri Servizi","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Servizi Inclusi,"Il resort mette a disposizione servizio medico attivo 24 ore su 24, parcheggio interno e area fitness.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Servizi a Pagamento,"Sono disponibili servizi come noleggio auto e passeggini, boutique, negozi ed emporio. È possibile partecipare anche a escursioni guidate alla scoperta del territorio, tra cui Reggio Calabria, Crotone, la Sila, Pizzo Calabro e Le Castella.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Supplementi Facoltativi,"È possibile richiedere il check-out posticipato, che consente di mantenere camera e ombrellone fino alle ore 14:15 del giorno di partenza. Il servizio è soggetto a disponibilità limitata. Per i bambini è disponibile il Kit Serenella, che comprende peluche, coperta, borraccia, sticker e shopper personalizzata. Sono inoltre disponibili servizi come Patio esterno assegnato alla famiglia per tutto il soggiorno, tavolo non assegnato nell'area esterna del ristorante centrale , tavolo riservato nella sala interna del ristorante centrale e transfer per resort o aeroporto.","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Inizio e fine soggiorno,Check-in L'ingresso in camera è previsto a partire dalle ore 17:00 del giorno di arrivo. Check-out La camera deve essere liberata entro le ore 10:00 del giorno di partenza. Il soggiorno inizia con la cena il giorno di arrivo e termina con il pranzo il giorno della partenza.,"a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Documenti richiesti,"Al proprio arrivo sarà necessario mostrare i documenti di tutti gli ospiti, bambini e neonati compresi. Per i minori soggetti a riduzioni, la mancata presentazione dei documenti o la diversa età segnalata in fase di prenotazione, comporterà la perdita della riduzione o l'adattamento alla fascia spettante, secondo le policy vigenti in struttura. Da considerare l'età dei partecipanti al momento del check-in (ingresso in struttura).","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,Come raggiungere la struttura,"Versante adriatico: prendere l’A 14 direzione Taranto, uscita Palagiano, quindi SS 106 direzione Crotone seguendo le indicazioni per Reggio Calabria, superata Crotone il villaggio si raggiunge proseguendo per 25 km verso Reggio Calabria sulla SS 106; Versante tirrenico: A1 fino a Salerno, quindi A3 Salerno – Reggio Calabria uscita Lamezia Terme. Imboccata la superstrada per Catanzaro continuare fi­no all’innesto con la SS 106. Proseguire quindi in direzione Crotone per 40 km Stazione di Crotone a 20 km Aeroporto di Crotone a 18 km; Aeroporto di Lamezia Terme a 80 km","a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
165,Serenè Resort,Bluserena,Calabria,"Paga adesso 100% Il resto, prima di partire.",Prenota subito versando un acconto di 100% sul totale dell’offerta. Pagherai il saldo entro e non oltre 0 giorni della data di partenza. Paga in tutta sicurezza con:,"a partire da € 112,00 / persona invece di € 128,80",https://www.ilmiovillaggio.it/villaggio/165/seren-resort
166,Sibari Green Resort,Bluserena,Calabria,Scheda sintetica,"Sibari Green Resort è un villaggio del catalogo Il Mio Villaggio. Catena/brand: Bluserena. Destinazione: Calabria. Prezzo indicativo: a partire da € 98,00 / persona invece di € 112,70. Argomenti coperti dalla scheda: Descrizione, Camere, Camere Classic, Camere Superior, Camere Family Garden, Camere Premium, Spiaggia, Piscine, Soft Inclusive, All Inclusive, Ristoranti, Bar, Biberoneria, Animazione, Sport, SPA, Accessibilità, Animali, Servizi Inclusi, Servizi a Pagamento, Supplementi Facoltativi, Inizio e fine soggiorno, Documenti richiesti, Come raggiungere la struttura. Pagina: https://www.ilmiovillaggio.it/villaggio/166/sibari-green-resort","a partire da € 98,00 / persona invece di € 112,70",https://www.ilmiovillaggio.it/villaggio/166/sibari-green-resort
166,Sibari Green Resort,Bluserena,Calabria,Descrizione,"Nel cuore della Magna Grecia, tra la storia millenaria di Sibari e l’azzurro del Mar Ionio , il Bluserena Sibari Green Resort è un’oasi immersa in una grande area verde di pini ed eucalipti, affacciata su una lunga spiaggia di sabbia . Qui la vacanza scorre tra natura, mare e atmosfere mediterranee.","a partire da € 98,00 / persona invece di € 112,70",https://www.ilmiovillaggio.it/villaggio/166/sibari-green-resort
166,Sibari Green Resort,Bluserena,Calabria,Camere,"Il Sibari Green Village dispone d i 460 camere distribuite su due piani e immerse nel verde del parco. Le sistemazioni si trovano a una distanza dal mare variabile tra 200 e 700 metri, raggiungibile con una passeggiata nella pineta oppure con il servizio navetta.","a partire da € 98,00 / persona invece di € 112,70",https://www.ilmiovillaggio.it/villaggio/166/sibari-green-resort
166,Sibari Green Resort,Bluserena,Calabria,Camere Classic,"Pensate per 2 ospiti , con possibilità di aggiungere un terzo letto in divano letto o una culla. Sono disponibili nelle varianti Classic Garden , situate al piano terra con giardino privato, e Classic Balcony , al primo piano con balcone.","a partire da € 98,00 / persona invece di € 112,70",https://www.ilmiovillaggio.it/villaggio/166/sibari-green-resort
